Reading lines...
Read 6185 sentence pairs
Counting words...
Counted words:
ALL_SRC 129
ALL_TAR 31
Reading lines...
Read 1237 sentence pairs
Counting words...
Counted words:
TEST_1_SRC 123
TEST_1_TAR 31
sentence, variant, correct, trajectory, translationtime, solvetime
"move to the red room without leaving the first floor .", "F ( purple_room ) & G ( first_floor )", False, , , 
"move to the red room without leaving the first floor .", "F ( red_room ) & G ( third_floor )", False, , , 
"move to the red room without leaving the first floor .", "F ( yellow_room ) & G ( first_floor )", False, , , 
"move to the red room without leaving the first floor .", "F ( red_room ) & G ( second_floor )", False, , , 
"move to the red room without leaving the first floor .", "F ( first_floor ) & G ( first_floor )", False, , , 
"move to the red room without leaving the first floor .", "F ( landmark_2 ) & G ( first_floor )", False, , , 
"go to the third floor then move to the yellow room .", "F ( third_floor & F ( yellow_room ) )", True, , , 
"go to the third floor then move to the yellow room .", "F ( first_floor & F ( yellow_room ) )", False, , , 
"go to the third floor then move to the yellow room .", "F ( second_floor & F ( yellow_room ) )", False, , , 
"go to the third floor then move to the yellow room .", "F ( third_floor & F ( orange_room ) )", False, , , 
"go to the third floor then move to the yellow room .", "F ( third_floor & F ( blue_room ) )", False, , , 
"go to the third floor then move to the yellow room .", "F ( third_floor & F ( landmark_2 ) )", False, , , 
"go to the third floor then move to the yellow room .", "F ( yellow_room & F ( yellow_room ) )", False, , , 
"go to the third floor then move to the yellow room .", "F ( third_floor & F ( green_room ) )", False, , , 
"always go to landmark two before navigating to the blue room .", "F ( landmark_2 & F ( blue_room ) )", True, , , 
"always go to landmark two before navigating to the blue room .", "F ( landmark_2 & F ( yellow_room ) )", False, , , 
"always go to landmark two before navigating to the blue room .", "F ( landmark_2 & F ( landmark_2 ) )", False, , , 
"always go to landmark two before navigating to the blue room .", "F ( landmark_2 & F ( purple_room ) )", False, , , 
"always go to landmark two before navigating to the blue room .", "F ( landmark_1 & F ( blue_room ) )", False, , , 
"always go to landmark two before navigating to the blue room .", "F ( blue_room & F ( blue_room ) )", False, , , 
"always go to landmark two before navigating to the blue room .", "F ( landmark_2 & F ( green_room ) )", False, , , 
"always go to landmark two before navigating to the blue room .", "F ( landmark_2 & F ( orange_room ) )", False, , , 
"always go to landmark two before navigating to the blue room .", "F ( landmark_2 & F ( red_room ) )", False, , , 
"always go to landmark two before navigating to the blue room .", "F ( landmark_3 & F ( blue_room ) )", False, , , 
"go to the twond floor while always avoiding the red room", "F ( second_floor & ~red_room )", False, , , 
"go to the twond floor while always avoiding the red room", "F ( third_floor & ~red_room )", True, , , 
"go to the twond floor while always avoiding the red room", "F ( first_floor & ~red_room )", False, , , 
"go to the twond floor while always avoiding the red room", "F ( red_room & ~red_room )", False, , , 
"go to the twond floor while always avoiding the red room", "F ( second_floor & ~orange_room )", False, , , 
"go to the twond floor while always avoiding the red room", "F ( third_floor & ~orange_room )", False, , , 
"go to the twond floor while always avoiding the red room", "F ( green_room & ~red_room )", False, , , 
"go to the twond floor while always avoiding the red room", "F ( second_floor & ~purple_room )", False, , , 
"go to the twond floor while always avoiding the red room", "F ( third_floor & ~purple_room )", False, , , 
"go to the twond floor while always avoiding the red room", "F ( ~red_room & ~red_room )", False, , , 
"first move to landmark one then navigate to the blue room .", "F ( landmark_1 & F ( blue_room ) )", True, , , 
"first move to landmark one then navigate to the blue room .", "F ( landmark_2 & F ( blue_room ) )", False, , , 
"first move to landmark one then navigate to the blue room .", "F ( landmark_1 & F ( yellow_room ) )", False, , , 
"first move to landmark one then navigate to the blue room .", "F ( blue_room & F ( blue_room ) )", False, , , 
"first move to landmark one then navigate to the blue room .", "F ( landmark_3 & F ( blue_room ) )", False, , , 
"first move to landmark one then navigate to the blue room .", "F ( landmark_1 & F ( orange_room ) )", False, , , 
"first move to landmark one then navigate to the blue room .", "F ( landmark_1 & F ( purple_room ) )", False, , , 
"first move to landmark one then navigate to the blue room .", "F ( landmark_1 & F ( landmark_1 ) )", False, , , 
"first move to landmark one then navigate to the blue room .", "F ( landmark_1 & F ( green_room ) )", False, , , 
"first move to landmark one then navigate to the blue room .", "F ( first_floor & F ( blue_room ) )", False, , , 
"avoid the yellow room until you go to landmark one .", "~ ( yellow_room ) U ( landmark_1 )", True, , , 
"avoid the yellow room until you go to landmark one .", "~ ( green_room ) U ( landmark_1 )", False, , , 
"avoid the yellow room until you go to landmark one .", "~ ( yellow_room ) U ( yellow_room )", False, , , 
"avoid the yellow room until you go to landmark one .", "~ ( landmark_1 ) U ( landmark_1 )", False, , , 
"avoid the yellow room until you go to landmark one .", "~ ( yellow_room ) U ( landmark_3 )", False, , , 
"avoid the yellow room until you go to landmark one .", "~ ( orange_room ) U ( landmark_1 )", False, , , 
"avoid the yellow room until you go to landmark one .", "~ ( yellow_room ) U ( orange_room )", False, , , 
"avoid the yellow room until you go to landmark one .", "~ ( green_room ) U ( yellow_room )", False, , , 
"avoid the yellow room until you go to landmark one .", "~ ( red_room ) U ( landmark_1 )", False, , , 
"avoid the yellow room until you go to landmark one .", "~ ( yellow_room ) U ( green_room )", False, , , 
"go to the yellow room without going through the orange room .", "~ ( orange_room ) U ( orange_room )", False, , , 
"go to the yellow room without going through the orange room .", "~ ( yellow_room ) U ( orange_room )", False, , , 
"go to the yellow room without going through the orange room .", "~ ( orange_room ) U ( yellow_room )", True, , , 
"go to the yellow room without going through the orange room .", "~ ( yellow_room ) U ( yellow_room )", False, , , 
"go to the yellow room without going through the orange room .", "~ ( green_room ) U ( orange_room )", False, , , 
"go to the yellow room without going through the orange room .", "~ ( orange_room ) U ( green_room )", False, , , 
"go to the yellow room without going through the orange room .", "~ ( orange_room ) U ( red_room )", False, , , 
"go to the yellow room without going through the orange room .", "~ ( green_room ) U ( yellow_room )", False, , , 
"go to the yellow room without going through the orange room .", "~ ( yellow_room ) U ( green_room )", False, , , 
"go to the yellow room without going through the orange room .", "~ ( landmark_1 ) U ( orange_room )", False, , , 
"go to the green room and avoid landmark three .", "F ( green_room & ~landmark_3 )", True, , , 
"go to the green room and avoid landmark three .", "F ( green_room & ~landmark_2 )", False, , , 
"go to the green room and avoid landmark three .", "F ( green_room & ~landmark_1 )", False, , , 
"go to the green room and avoid landmark three .", "F ( green_room & ~green_room )", False, , , 
"go to the green room and avoid landmark three .", "F ( green_room & ~purple_room )", False, , , 
"go to the green room and avoid landmark three .", "F ( green_room & ~yellow_room )", False, , , 
"go to the green room and avoid landmark three .", "F ( green_room & ~blue_room )", False, , , 
"go to the green room and avoid landmark three .", "F ( yellow_room & ~landmark_3 )", False, , , 
"stay in the orange room and go to landmark three and stop", "F ( landmark_3 ) & G ( orange_room )", True, , , 
"stay in the orange room and go to landmark three and stop", "F ( landmark_1 ) & G ( orange_room )", False, , , 
"stay in the orange room and go to landmark three and stop", "F ( landmark_3 ) & G ( yellow_room )", False, , , 
"stay in the orange room and go to landmark three and stop", "F ( orange_room ) & G ( orange_room )", False, , , 
"stay in the orange room and go to landmark three and stop", "F ( landmark_3 ) & G ( green_room )", False, , , 
"stay in the orange room and go to landmark three and stop", "F ( landmark_2 ) & G ( orange_room )", False, , , 
"avoid landmark one until you go to the blue room .", "~ ( landmark_1 ) U ( blue_room )", True, , , 
"avoid landmark one until you go to the blue room .", "~ ( landmark_1 ) & ( blue_room )", False, , , 
"avoid landmark one until you go to the blue room .", "~ ( landmark_3 ) U ( blue_room )", False, , , 
"avoid landmark one until you go to the blue room .", "~ ( blue_room ) U ( blue_room )", False, , , 
"avoid landmark one until you go to the blue room .", "~ ( landmark_1 ) U ( landmark_1 )", False, , , 
"avoid landmark one until you go to the blue room .", "F ( landmark_1 ) U ( blue_room )", False, , , 
"avoid landmark one until you go to the blue room .", "~ ( landmark_2 ) U ( blue_room )", False, , , 
"avoid landmark one until you go to the blue room .", "~ ( landmark_1 ) U ( ~blue_room )", False, , , 
"go to landmark one by only stepping in the green room .", "F ( landmark_1 ) & G ( green_room )", True, , , 
"go to landmark one by only stepping in the green room .", "F ( landmark_1 ) & G ( orange_room )", False, , , 
"go to landmark one by only stepping in the green room .", "F ( landmark_1 ) & G ( yellow_room )", False, , , 
"go to landmark one by only stepping in the green room .", "F ( landmark_1 ) & G ( third_floor )", False, , , 
"go to landmark one by only stepping in the green room .", "F ( landmark_3 ) & G ( green_room )", False, , , 
"go to landmark one by only stepping in the green room .", "F ( landmark_1 ) & G ( second_floor )", False, , , 
"move to landmark one and then proceed to the orange room .", "F ( landmark_1 & F ( orange_room ) )", True, , , 
"move to landmark one and then proceed to the orange room .", "F ( landmark_2 & F ( orange_room ) )", False, , , 
"move to landmark one and then proceed to the orange room .", "F ( orange_room & F ( orange_room ) )", False, , , 
